RunDesignationLookUpID,RunDesignation,LookupDate,MinLength1,MaxLength1,MinLength2,MaxLength2,s_ColLineage,s_Generation,s_Lineage
{F5EAEA1F-6FA4-11D3-9889-00C04FF8FAEB},L,07/05,35,62,0,0,,1,
{F5EAEA20-6FA4-11D3-9889-00C04FF8FAEB},L,07/06,35,62,0,0,,1,
{F5EAEA21-6FA4-11D3-9889-00C04FF8FAEB},L,07/07,35,63,0,0,,1,
{F5EAEA22-6FA4-11D3-9889-00C04FF8FAEB},L,07/08,36,63,0,0,,1,
{F5EAEA23-6FA4-11D3-9889-00C04FF8FAEB},L,07/09,36,64,0,0,,1,
{F5EAEA24-6FA4-11D3-9889-00C04FF8FAEB},L,07/10,36,64,0,0,,1,
{F5EAEA25-6FA4-11D3-9889-00C04FF8FAEB},L,07/11,36,64,0,0,,1,
{F5EAEA26-6FA4-11D3-9889-00C04FF8FAEB},L,07/12,37,65,0,0,,1,
{F5EAEA27-6FA4-11D3-9889-00C04FF8FAEB},L,07/13,37,65,0,0,,1,
{F5EAEA28-6FA4-11D3-9889-00C04FF8FAEB},L,07/14,37,66,0,0,,1,
{F5EAEA29-6FA4-11D3-9889-00C04FF8FAEB},L,07/15,37,66,0,0,,1,
{F5EAEA2A-6FA4-11D3-9889-00C04FF8FAEB},L,07/16,38,67,0,0,,1,
{F5EAEA2B-6FA4-11D3-9889-00C04FF8FAEB},L,07/17,38,67,0,0,,1,
{F5EAEA2C-6FA4-11D3-9889-00C04FF8FAEB},L,07/18,38,67,0,0,,1,
{F5EAEA2D-6FA4-11D3-9889-00C04FF8FAEB},L,07/19,38,68,0,0,,1,
{F5EAEA2E-6FA4-11D3-9889-00C04FF8FAEB},L,07/20,39,68,0,0,,1,
{F5EAEA2F-6FA4-11D3-9889-00C04FF8FAEB},L,07/21,39,69,0,0,,1,
{F5EAEA30-6FA4-11D3-9889-00C04FF8FAEB},L,07/22,39,69,0,0,,1,
{F5EAEA31-6FA4-11D3-9889-00C04FF8FAEB},L,07/23,39,70,0,0,,1,
{F5EAEA32-6FA4-11D3-9889-00C04FF8FAEB},L,07/24,40,70,0,0,,1,
{F5EAEA33-6FA4-11D3-9889-00C04FF8FAEB},L,07/25,40,71,0,0,,1,
{F5EAEA34-6FA4-11D3-9889-00C04FF8FAEB},L,07/26,40,71,0,0,,1,
{F5EAEA35-6FA4-11D3-9889-00C04FF8FAEB},L,07/27,40,72,0,0,,1,
{F5EAEA36-6FA4-11D3-9889-00C04FF8FAEB},L,07/28,41,72,0,0,,1,
{F5EAEA37-6FA4-11D3-9889-00C04FF8FAEB},L,07/29,41,72,0,0,,1,
{F5EAEA38-6FA4-11D3-9889-00C04FF8FAEB},L,07/30,41,73,0,0,,1,
{F5EAEA39-6FA4-11D3-9889-00C04FF8FAEB},L,07/31,41,73,0,0,,1,
{F5EAEA3A-6FA4-11D3-9889-00C04FF8FAEB},L,08/01,42,74,0,0,,1,
{F5EAEA3B-6FA4-11D3-9889-00C04FF8FAEB},L,08/02,42,74,0,0,,1,
{F5EAEA3C-6FA4-11D3-9889-00C04FF8FAEB},L,08/03,42,75,0,0,,1,
{F5EAEA3D-6FA4-11D3-9889-00C04FF8FAEB},L,08/04,42,75,0,0,,1,
{F5EAEA3E-6FA4-11D3-9889-00C04FF8FAEB},L,08/05,43,76,0,0,,1,
{F5EAEA3F-6FA4-11D3-9889-00C04FF8FAEB},L,08/06,43,76,0,0,,1,
{F5EAEA40-6FA4-11D3-9889-00C04FF8FAEB},L,08/07,43,77,0,0,,1,
{F5EAEA41-6FA4-11D3-9889-00C04FF8FAEB},L,08/08,44,77,0,0,,1,
{F5EAEA42-6FA4-11D3-9889-00C04FF8FAEB},L,08/09,44,78,0,0,,1,
{F5EAEA43-6FA4-11D3-9889-00C04FF8FAEB},L,08/10,44,78,0,0,,1,
{F5EAEA44-6FA4-11D3-9889-00C04FF8FAEB},L,08/11,44,79,0,0,,1,
{F5EAEA45-6FA4-11D3-9889-00C04FF8FAEB},L,08/12,45,79,0,0,,1,
{F5EAEA46-6FA4-11D3-9889-00C04FF8FAEB},L,08/13,45,80,0,0,,1,
{F5EAEA47-6FA4-11D3-9889-00C04FF8FAEB},L,08/14,45,80,0,0,,1,
{F5EAEA48-6FA4-11D3-9889-00C04FF8FAEB},L,08/15,46,81,0,0,,1,
{F5EAEA49-6FA4-11D3-9889-00C04FF8FAEB},L,08/16,46,82,0,0,,1,
{F5EAEA4A-6FA4-11D3-9889-00C04FF8FAEB},L,08/17,46,82,0,0,,1,
{F5EAEA4B-6FA4-11D3-9889-00C04FF8FAEB},L,08/18,46,83,0,0,,1,
{F5EAEA4C-6FA4-11D3-9889-00C04FF8FAEB},L,08/19,47,83,0,0,,1,
{F5EAEA4D-6FA4-11D3-9889-00C04FF8FAEB},L,08/20,47,84,0,0,,1,
{F5EAEA4E-6FA4-11D3-9889-00C04FF8FAEB},L,08/21,47,84,0,0,,1,
{F5EAEA4F-6FA4-11D3-9889-00C04FF8FAEB},L,08/22,48,85,0,0,,1,
{F5EAEA50-6FA4-11D3-9889-00C04FF8FAEB},L,08/23,48,85,0,0,,1,
{F5EAEA51-6FA4-11D3-9889-00C04FF8FAEB},L,08/24,48,86,0,0,,1,
{F5EAEA52-6FA4-11D3-9889-00C04FF8FAEB},L,08/25,49,87,0,0,,1,
{F5EAEA53-6FA4-11D3-9889-00C04FF8FAEB},L,08/26,49,87,0,0,,1,
{F5EAEA54-6FA4-11D3-9889-00C04FF8FAEB},L,08/27,49,88,0,0,,1,
{F5EAEA55-6FA4-11D3-9889-00C04FF8FAEB},L,08/28,50,88,0,0,,1,
{F5EAEA56-6FA4-11D3-9889-00C04FF8FAEB},L,08/29,50,89,0,0,,1,
{F5EAEA57-6FA4-11D3-9889-00C04FF8FAEB},L,08/30,50,89,0,0,,1,
{F5EAEA58-6FA4-11D3-9889-00C04FF8FAEB},L,08/31,51,90,0,0,,1,
{F5EAEA59-6FA4-11D3-9889-00C04FF8FAEB},L,09/01,51,91,0,0,,1,
{F5EAEA5A-6FA4-11D3-9889-00C04FF8FAEB},L,09/02,51,91,0,0,,1,
{F5EAEA5B-6FA4-11D3-9889-00C04FF8FAEB},L,09/03,51,92,0,0,,1,
{F5EAEA5C-6FA4-11D3-9889-00C04FF8FAEB},L,09/04,52,92,0,0,,1,
{F5EAEA5D-6FA4-11D3-9889-00C04FF8FAEB},L,09/05,52,93,0,0,,1,
{F5EAEA5E-6FA4-11D3-9889-00C04FF8FAEB},L,09/06,52,94,0,0,,1,
{F5EAEA5F-6FA4-11D3-9889-00C04FF8FAEB},L,09/07,53,94,0,0,,1,
{F5EAEA60-6FA4-11D3-9889-00C04FF8FAEB},L,09/08,53,95,0,0,,1,
{F5EAEA61-6FA4-11D3-9889-00C04FF8FAEB},L,09/09,54,95,0,0,,1,
{F5EAEA62-6FA4-11D3-9889-00C04FF8FAEB},L,09/10,54,96,0,0,,1,
{F5EAEA63-6FA4-11D3-9889-00C04FF8FAEB},L,09/11,54,97,0,0,,1,
{F5EAEA64-6FA4-11D3-9889-00C04FF8FAEB},L,09/12,55,97,0,0,,1,
{F5EAEA65-6FA4-11D3-9889-00C04FF8FAEB},L,09/13,55,98,0,0,,1,
{F5EAEA66-6FA4-11D3-9889-00C04FF8FAEB},L,09/14,55,99,0,0,,1,
{F5EAEA67-6FA4-11D3-9889-00C04FF8FAEB},L,09/15,56,99,0,0,,1,
{F5EAEA68-6FA4-11D3-9889-00C04FF8FAEB},L,09/16,56,100,0,0,,1,
{F5EAEA69-6FA4-11D3-9889-00C04FF8FAEB},L,09/17,56,101,0,0,,1,
{F5EAEA6A-6FA4-11D3-9889-00C04FF8FAEB},L,09/18,57,101,0,0,,1,
{F5EAEA6B-6FA4-11D3-9889-00C04FF8FAEB},L,09/19,57,102,0,0,,1,
{F5EAEA6C-6FA4-11D3-9889-00C04FF8FAEB},L,09/20,57,103,0,0,,1,
{F5EAEA6D-6FA4-11D3-9889-00C04FF8FAEB},L,09/21,58,103,0,0,,1,
{F5EAEA6E-6FA4-11D3-9889-00C04FF8FAEB},L,09/22,58,104,0,0,,1,
{F5EAEA6F-6FA4-11D3-9889-00C04FF8FAEB},L,09/23,59,105,0,0,,1,
{F5EAEA70-6FA4-11D3-9889-00C04FF8FAEB},L,09/24,59,105,0,0,,1,
{F5EAEA71-6FA4-11D3-9889-00C04FF8FAEB},L,09/25,59,106,0,0,,1,
{F5EAEA72-6FA4-11D3-9889-00C04FF8FAEB},L,09/26,60,107,0,0,,1,
{F5EAEA73-6FA4-11D3-9889-00C04FF8FAEB},L,09/27,60,107,0,0,,1,
{F5EAEA74-6FA4-11D3-9889-00C04FF8FAEB},L,09/28,60,108,0,0,,1,
{F5EAEA75-6FA4-11D3-9889-00C04FF8FAEB},L,09/29,61,109,0,0,,1,
{F5EAEA76-6FA4-11D3-9889-00C04FF8FAEB},L,09/30,61,110,0,0,,1,
{F5EAEA77-6FA4-11D3-9889-00C04FF8FAEB},L,10/01,62,110,0,0,,1,
{F5EAEA78-6FA4-11D3-9889-00C04FF8FAEB},L,10/02,62,111,0,0,,1,
{F5EAEA79-6FA4-11D3-9889-00C04FF8FAEB},L,10/03,62,112,0,0,,1,
{F5EAEA7A-6FA4-11D3-9889-00C04FF8FAEB},L,10/04,63,112,0,0,,1,
{F5EAEA7B-6FA4-11D3-9889-00C04FF8FAEB},L,10/05,63,113,0,0,,1,
{F5EAEA7C-6FA4-11D3-9889-00C04FF8FAEB},L,10/06,64,114,0,0,,1,
{F5EAEA7D-6FA4-11D3-9889-00C04FF8FAEB},L,10/07,64,115,0,0,,1,
{F5EAEA7E-6FA4-11D3-9889-00C04FF8FAEB},L,10/08,65,115,0,0,,1,
{F5EAEA7F-6FA4-11D3-9889-00C04FF8FAEB},L,10/09,65,116,0,0,,1,
{F5EAEA80-6FA4-11D3-9889-00C04FF8FAEB},L,10/10,65,117,0,0,,1,
{F5EAEA81-6FA4-11D3-9889-00C04FF8FAEB},L,10/11,66,118,0,0,,1,
{F5EAEA82-6FA4-11D3-9889-00C04FF8FAEB},L,10/12,66,119,0,0,,1,
{F5EAEA83-6FA4-11D3-9889-00C04FF8FAEB},L,10/13,67,119,0,0,,1,
{F5EAEA84-6FA4-11D3-9889-00C04FF8FAEB},L,10/14,67,120,0,0,,1,
{F5EAEA85-6FA4-11D3-9889-00C04FF8FAEB},L,10/15,68,121,0,0,,1,
{F5EAEA86-6FA4-11D3-9889-00C04FF8FAEB},L,10/16,68,122,0,0,,1,
{F5EAEA87-6FA4-11D3-9889-00C04FF8FAEB},L,10/17,68,123,0,0,,1,
{F5EAEA88-6FA4-11D3-9889-00C04FF8FAEB},L,10/18,69,123,0,0,,1,
{F5EAEA89-6FA4-11D3-9889-00C04FF8FAEB},L,10/19,69,124,0,0,,1,
{F5EAEA8A-6FA4-11D3-9889-00C04FF8FAEB},L,10/20,70,125,0,0,,1,
{F5EAEA8B-6FA4-11D3-9889-00C04FF8FAEB},L,10/21,70,126,0,0,,1,
{F5EAEA8C-6FA4-11D3-9889-00C04FF8FAEB},L,10/22,71,127,0,0,,1,
{F5EAEA8D-6FA4-11D3-9889-00C04FF8FAEB},L,10/23,71,127,0,0,,1,
{F5EAEA8E-6FA4-11D3-9889-00C04FF8FAEB},L,10/24,72,128,0,0,,1,
{F5EAEA8F-6FA4-11D3-9889-00C04FF8FAEB},L,10/25,72,129,0,0,,1,
{F5EAEA90-6FA4-11D3-9889-00C04FF8FAEB},L,10/26,73,130,0,0,,1,
{F5EAEA91-6FA4-11D3-9889-00C04FF8FAEB},L,10/27,73,131,0,0,,1,
{F5EAEA92-6FA4-11D3-9889-00C04FF8FAEB},L,10/28,73,132,0,0,,1,
{F5EAEA93-6FA4-11D3-9889-00C04FF8FAEB},L,10/29,74,133,0,0,,1,
{F5EAEA94-6FA4-11D3-9889-00C04FF8FAEB},L,10/30,74,133,0,0,,1,
{F5EAEA95-6FA4-11D3-9889-00C04FF8FAEB},L,10/31,75,134,0,0,,1,
{F5EAEA96-6FA4-11D3-9889-00C04FF8FAEB},L,11/01,75,135,0,0,,1,
{F5EAEA97-6FA4-11D3-9889-00C04FF8FAEB},L,11/02,76,136,0,0,,1,
{F5EAEA98-6FA4-11D3-9889-00C04FF8FAEB},L,11/03,76,137,0,0,,1,
{F5EAEA99-6FA4-11D3-9889-00C04FF8FAEB},L,11/04,77,138,0,0,,1,
{F5EAEA9A-6FA4-11D3-9889-00C04FF8FAEB},L,11/05,77,139,0,0,,1,
{F5EAEA9B-6FA4-11D3-9889-00C04FF8FAEB},L,11/06,78,140,0,0,,1,
{F5EAEA9C-6FA4-11D3-9889-00C04FF8FAEB},L,11/07,78,141,0,0,,1,
{F5EAEA9D-6FA4-11D3-9889-00C04FF8FAEB},L,11/08,79,142,0,0,,1,
{F5EAEA9E-6FA4-11D3-9889-00C04FF8FAEB},L,11/09,79,143,0,0,,1,
{F5EAEA9F-6FA4-11D3-9889-00C04FF8FAEB},L,11/10,80,143,0,0,,1,
{F5EAEAA0-6FA4-11D3-9889-00C04FF8FAEB},L,11/11,80,144,0,0,,1,
{F5EAEAA1-6FA4-11D3-9889-00C04FF8FAEB},L,11/12,81,145,0,0,,1,
{F5EAEAA2-6FA4-11D3-9889-00C04FF8FAEB},L,11/13,81,146,0,0,,1,
{F5EAEAA3-6FA4-11D3-9889-00C04FF8FAEB},L,11/14,82,147,0,0,,1,
{F5EAEAA4-6FA4-11D3-9889-00C04FF8FAEB},L,11/15,83,148,0,0,,1,
{F5EAEAA5-6FA4-11D3-9889-00C04FF8FAEB},L,11/16,83,149,0,0,,1,
{F5EAEAA6-6FA4-11D3-9889-00C04FF8FAEB},L,11/17,84,150,0,0,,1,
{F5EAEAA7-6FA4-11D3-9889-00C04FF8FAEB},L,11/18,84,151,0,0,,1,
{F5EAEAA8-6FA4-11D3-9889-00C04FF8FAEB},L,11/19,85,152,0,0,,1,
{F5EAEAA9-6FA4-11D3-9889-00C04FF8FAEB},L,11/20,85,153,0,0,,1,
{F5EAEAAA-6FA4-11D3-9889-00C04FF8FAEB},L,11/21,86,154,0,0,,1,
{F5EAEAAB-6FA4-11D3-9889-00C04FF8FAEB},L,11/22,86,155,0,0,,1,
{F5EAEAAC-6FA4-11D3-9889-00C04FF8FAEB},L,11/23,87,156,0,0,,1,
{F5EAEAAD-6FA4-11D3-9889-00C04FF8FAEB},L,11/24,88,157,0,0,,1,
{F5EAEAAE-6FA4-11D3-9889-00C04FF8FAEB},L,11/25,88,158,0,0,,1,
{F5EAEAAF-6FA4-11D3-9889-00C04FF8FAEB},L,11/26,89,159,0,0,,1,
{F5EAEAB0-6FA4-11D3-9889-00C04FF8FAEB},L,11/27,89,160,0,0,,1,
{F5EAEAB1-6FA4-11D3-9889-00C04FF8FAEB},L,11/28,90,161,0,0,,1,
{F5EAEAB2-6FA4-11D3-9889-00C04FF8FAEB},L,11/29,90,163,0,0,,1,
{F5EAEAB3-6FA4-11D3-9889-00C04FF8FAEB},L,11/30,91,164,0,0,,1,
{F5EAEAB4-6FA4-11D3-9889-00C04FF8FAEB},L,12/01,92,165,0,0,,1,
{F5EAEAB5-6FA4-11D3-9889-00C04FF8FAEB},L,12/02,92,166,0,0,,1,
{F5EAEAB6-6FA4-11D3-9889-00C04FF8FAEB},L,12/03,93,167,0,0,,1,
{F5EAEAB7-6FA4-11D3-9889-00C04FF8FAEB},L,12/04,93,168,0,0,,1,
{F5EAEAB8-6FA4-11D3-9889-00C04FF8FAEB},L,12/05,94,169,0,0,,1,
{F5EAEAB9-6FA4-11D3-9889-00C04FF8FAEB},L,12/06,95,170,0,0,,1,
{F5EAEABA-6FA4-11D3-9889-00C04FF8FAEB},L,12/07,95,171,0,0,,1,
{F5EAEABB-6FA4-11D3-9889-00C04FF8FAEB},L,12/08,96,172,0,0,,1,
{F5EAEABC-6FA4-11D3-9889-00C04FF8FAEB},L,12/09,96,174,0,0,,1,
{F5EAEABD-6FA4-11D3-9889-00C04FF8FAEB},L,12/10,97,175,0,0,,1,
{F5EAEABE-6FA4-11D3-9889-00C04FF8FAEB},L,12/11,98,176,0,0,,1,
{F5EAEABF-6FA4-11D3-9889-00C04FF8FAEB},L,12/12,98,177,0,0,,1,
{F5EAEAC0-6FA4-11D3-9889-00C04FF8FAEB},L,12/13,99,178,0,0,,1,
{F5EAEAC1-6FA4-11D3-9889-00C04FF8FAEB},L,12/14,100,179,0,0,,1,
{F5EAEAC2-6FA4-11D3-9889-00C04FF8FAEB},L,12/15,100,181,0,0,,1,
{F5EAEAC3-6FA4-11D3-9889-00C04FF8FAEB},L,12/16,101,182,0,0,,1,
{F5EAEAC4-6FA4-11D3-9889-00C04FF8FAEB},L,12/17,102,183,0,0,,1,
{F5EAEAC5-6FA4-11D3-9889-00C04FF8FAEB},L,12/18,102,184,0,0,,1,
{F5EAEAC6-6FA4-11D3-9889-00C04FF8FAEB},L,12/19,103,185,0,0,,1,
{F5EAEAC7-6FA4-11D3-9889-00C04FF8FAEB},L,12/20,104,187,0,0,,1,
{F5EAEAC8-6FA4-11D3-9889-00C04FF8FAEB},L,12/21,104,188,0,0,,1,
{F5EAEAC9-6FA4-11D3-9889-00C04FF8FAEB},L,12/22,105,189,0,0,,1,
{F5EAEACA-6FA4-11D3-9889-00C04FF8FAEB},L,12/23,106,190,0,0,,1,
{F5EAEACB-6FA4-11D3-9889-00C04FF8FAEB},L,12/24,106,192,0,0,,1,
{F5EAEACC-6FA4-11D3-9889-00C04FF8FAEB},L,12/25,107,193,0,0,,1,
{F5EAEACD-6FA4-11D3-9889-00C04FF8FAEB},L,12/26,108,194,0,0,,1,
{F5EAEACE-6FA4-11D3-9889-00C04FF8FAEB},L,12/27,108,195,0,0,,1,
{F5EAEACF-6FA4-11D3-9889-00C04FF8FAEB},L,12/28,109,197,0,0,,1,
{F5EAEAD0-6FA4-11D3-9889-00C04FF8FAEB},L,12/29,110,198,0,0,,1,
{F5EAEAD1-6FA4-11D3-9889-00C04FF8FAEB},L,12/30,111,199,0,0,,1,
{F5EAEAD2-6FA4-11D3-9889-00C04FF8FAEB},L,12/31,111,201,0,0,,1,
{F5EAEAD3-6FA4-11D3-9889-00C04FF8FAEB},S,01/01,42,55,0,0,,1,
{F5EAEAD4-6FA4-11D3-9889-00C04FF8FAEB},S,01/02,42,55,0,0,,1,
{F5EAEAD5-6FA4-11D3-9889-00C04FF8FAEB},S,01/03,42,56,0,0,,1,
{F5EAEAD6-6FA4-11D3-9889-00C04FF8FAEB},S,01/04,42,56,0,0,,1,
{F5EAEAD7-6FA4-11D3-9889-00C04FF8FAEB},S,01/05,43,56,0,0,,1,
{F5EAEAD8-6FA4-11D3-9889-00C04FF8FAEB},S,01/06,43,57,0,0,,1,
{F5EAEAD9-6FA4-11D3-9889-00C04FF8FAEB},S,01/07,43,57,0,0,,1,
{F5EAEADA-6FA4-11D3-9889-00C04FF8FAEB},S,01/08,44,58,0,0,,1,
{F5EAEADB-6FA4-11D3-9889-00C04FF8FAEB},S,01/09,44,58,0,0,,1,
{F5EAEADC-6FA4-11D3-9889-00C04FF8FAEB},S,01/10,44,58,0,0,,1,
{F5EAEADD-6FA4-11D3-9889-00C04FF8FAEB},S,01/11,44,59,0,0,,1,
{F5EAEADE-6FA4-11D3-9889-00C04FF8FAEB},S,01/12,45,59,0,0,,1,
{F5EAEADF-6FA4-11D3-9889-00C04FF8FAEB},S,01/13,45,59,0,0,,1,
{F5EAEAE0-6FA4-11D3-9889-00C04FF8FAEB},S,01/14,45,60,0,0,,1,
{F5EAEAE1-6FA4-11D3-9889-00C04FF8FAEB},S,01/15,46,60,0,0,,1,
{F5EAEAE2-6FA4-11D3-9889-00C04FF8FAEB},S,01/16,46,61,0,0,,1,
{F5EAEAE3-6FA4-11D3-9889-00C04FF8FAEB},S,01/17,46,61,0,0,,1,
{F5EAEAE4-6FA4-11D3-9889-00C04FF8FAEB},S,01/18,46,61,0,0,,1,
{F5EAEAE5-6FA4-11D3-9889-00C04FF8FAEB},S,01/19,47,62,0,0,,1,
{F5EAEAE6-6FA4-11D3-9889-00C04FF8FAEB},S,01/20,47,62,0,0,,1,
{F5EAEAE7-6FA4-11D3-9889-00C04FF8FAEB},S,01/21,47,63,0,0,,1,
{F5EAEAE8-6FA4-11D3-9889-00C04FF8FAEB},S,01/22,48,63,0,0,,1,
{F5EAEAE9-6FA4-11D3-9889-00C04FF8FAEB},S,01/23,48,64,0,0,,1,
{F5EAEAEA-6FA4-11D3-9889-00C04FF8FAEB},S,01/24,48,64,0,0,,1,
{F5EAEAEB-6FA4-11D3-9889-00C04FF8FAEB},S,01/25,49,64,0,0,,1,
{F5EAEAEC-6FA4-11D3-9889-00C04FF8FAEB},S,01/26,49,65,0,0,,1,
{F5EAEAED-6FA4-11D3-9889-00C04FF8FAEB},S,01/27,49,65,0,0,,1,
{F5EAEAEE-6FA4-11D3-9889-00C04FF8FAEB},S,01/28,50,66,0,0,,1,
{F5EAEAEF-6FA4-11D3-9889-00C04FF8FAEB},S,01/29,50,66,0,0,,1,
{F5EAEAF0-6FA4-11D3-9889-00C04FF8FAEB},S,01/30,50,67,0,0,,1,
{F5EAEAF1-6FA4-11D3-9889-00C04FF8FAEB},S,01/31,51,67,0,0,,1,
{F5EAEAF2-6FA4-11D3-9889-00C04FF8FAEB},S,02/01,51,67,0,0,,1,
{F5EAEAF3-6FA4-11D3-9889-00C04FF8FAEB},S,02/02,51,68,0,0,,1,
{F5EAEAF4-6FA4-11D3-9889-00C04FF8FAEB},S,02/03,51,68,0,0,,1,
{F5EAEAF5-6FA4-11D3-9889-00C04FF8FAEB},S,02/04,52,69,0,0,,1,
{F5EAEAF6-6FA4-11D3-9889-00C04FF8FAEB},S,02/05,52,69,0,0,,1,
{F5EAEAF7-6FA4-11D3-9889-00C04FF8FAEB},S,02/06,52,70,0,0,,1,
{F5EAEAF8-6FA4-11D3-9889-00C04FF8FAEB},S,02/07,53,70,0,0,,1,
{F5EAEAF9-6FA4-11D3-9889-00C04FF8FAEB},S,02/08,53,71,0,0,,1,
{F5EAEAFA-6FA4-11D3-9889-00C04FF8FAEB},S,02/09,54,71,0,0,,1,
{F5EAEAFB-6FA4-11D3-9889-00C04FF8FAEB},S,02/10,54,72,0,0,,1,
{F5EAEAFC-6FA4-11D3-9889-00C04FF8FAEB},S,02/11,54,72,0,0,,1,
{F5EAEAFD-6FA4-11D3-9889-00C04FF8FAEB},S,02/12,55,72,0,0,,1,
{F5EAEAFE-6FA4-11D3-9889-00C04FF8FAEB},S,02/13,55,73,0,0,,1,
{F5EAEAFF-6FA4-11D3-9889-00C04FF8FAEB},S,02/14,55,73,0,0,,1,
{F5EAEB00-6FA4-11D3-9889-00C04FF8FAEB},S,02/15,56,74,0,0,,1,
{F5EAEB01-6FA4-11D3-9889-00C04FF8FAEB},S,02/16,56,74,0,0,,1,
{F5EAEB02-6FA4-11D3-9889-00C04FF8FAEB},S,02/17,56,75,0,0,,1,
{F5EAEB03-6FA4-11D3-9889-00C04FF8FAEB},S,02/18,57,75,0,0,,1,
{F5EAEB04-6FA4-11D3-9889-00C04FF8FAEB},S,02/19,57,76,0,0,,1,
{F5EAEB05-6FA4-11D3-9889-00C04FF8FAEB},S,02/20,57,76,0,0,,1,
{F5EAEB06-6FA4-11D3-9889-00C04FF8FAEB},S,02/21,58,77,0,0,,1,
{F5EAEB07-6FA4-11D3-9889-00C04FF8FAEB},S,02/22,58,77,0,0,,1,
{F5EAEB08-6FA4-11D3-9889-00C04FF8FAEB},S,02/23,59,78,0,0,,1,
{F5EAEB09-6FA4-11D3-9889-00C04FF8FAEB},S,02/24,59,78,0,0,,1,
{F5EAEB0A-6FA4-11D3-9889-00C04FF8FAEB},S,02/25,59,79,0,0,,1,
{F5EAEB0B-6FA4-11D3-9889-00C04FF8FAEB},S,02/26,60,79,0,0,,1,
{F5EAEB0C-6FA4-11D3-9889-00C04FF8FAEB},S,02/27,60,80,0,0,,1,
{F5EAEB0D-6FA4-11D3-9889-00C04FF8FAEB},S,02/28,60,80,0,0,,1,
{F5EAEB0E-6FA4-11D3-9889-00C04FF8FAEB},S,02/29,61,81,0,0,,1,
{F5EAEB0F-6FA4-11D3-9889-00C04FF8FAEB},S,03/01,61,82,0,0,,1,
{F5EAEB10-6FA4-11D3-9889-00C04FF8FAEB},S,03/02,62,82,0,0,,1,
{F5EAEB11-6FA4-11D3-9889-00C04FF8FAEB},S,03/03,62,83,0,0,,1,
{F5EAEB12-6FA4-11D3-9889-00C04FF8FAEB},S,03/04,62,83,0,0,,1,
{F5EAEB13-6FA4-11D3-9889-00C04FF8FAEB},S,03/05,63,84,0,0,,1,
{F5EAEB14-6FA4-11D3-9889-00C04FF8FAEB},S,03/06,63,84,0,0,,1,
{F5EAEB15-6FA4-11D3-9889-00C04FF8FAEB},S,03/07,64,85,0,0,,1,
{F5EAEB16-6FA4-11D3-9889-00C04FF8FAEB},S,03/08,64,85,0,0,,1,
{F5EAEB17-6FA4-11D3-9889-00C04FF8FAEB},S,03/09,65,86,0,0,,1,
{F5EAEB18-6FA4-11D3-9889-00C04FF8FAEB},S,03/10,65,87,0,0,,1,
{F5EAEB19-6FA4-11D3-9889-00C04FF8FAEB},S,03/11,65,87,0,0,,1,
{F5EAEB1A-6FA4-11D3-9889-00C04FF8FAEB},S,03/12,66,88,0,0,,1,
{F5EAEB1B-6FA4-11D3-9889-00C04FF8FAEB},S,03/13,66,88,0,0,,1,
{F5EAEB1C-6FA4-11D3-9889-00C04FF8FAEB},S,03/14,67,89,0,0,,1,
{F5EAEB1D-6FA4-11D3-9889-00C04FF8FAEB},S,03/15,67,89,0,0,,1,
{F5EAEB1E-6FA4-11D3-9889-00C04FF8FAEB},S,03/16,68,90,0,0,,1,
{F5EAEB1F-6FA4-11D3-9889-00C04FF8FAEB},S,03/17,68,91,0,0,,1,
{F5EAEB20-6FA4-11D3-9889-00C04FF8FAEB},S,03/18,68,91,0,0,,1,
{F5EAEB21-6FA4-11D3-9889-00C04FF8FAEB},S,03/19,69,92,0,0,,1,
{F5EAEB22-6FA4-11D3-9889-00C04FF8FAEB},S,03/20,69,92,0,0,,1,
{F5EAEB23-6FA4-11D3-9889-00C04FF8FAEB},S,03/21,70,93,0,0,,1,
{F5EAEB24-6FA4-11D3-9889-00C04FF8FAEB},S,03/22,70,94,0,0,,1,
{F5EAEB25-6FA4-11D3-9889-00C04FF8FAEB},S,03/23,71,94,0,0,,1,
{F5EAEB26-6FA4-11D3-9889-00C04FF8FAEB},S,03/24,71,95,0,0,,1,
{F5EAEB27-6FA4-11D3-9889-00C04FF8FAEB},S,03/25,72,95,0,0,,1,
{F5EAEB28-6FA4-11D3-9889-00C04FF8FAEB},S,03/26,72,96,0,0,,1,
{F5EAEB29-6FA4-11D3-9889-00C04FF8FAEB},S,03/27,73,97,0,0,,1,
{F5EAEB2A-6FA4-11D3-9889-00C04FF8FAEB},S,03/28,73,97,0,0,,1,
{F5EAEB2B-6FA4-11D3-9889-00C04FF8FAEB},S,03/29,73,98,0,0,,1,
{F5EAEB2C-6FA4-11D3-9889-00C04FF8FAEB},S,03/30,74,99,0,0,,1,
{F5EAEB2D-6FA4-11D3-9889-00C04FF8FAEB},S,03/31,74,99,0,0,,1,
{F5EAEB2E-6FA4-11D3-9889-00C04FF8FAEB},S,04/01,75,100,0,0,,1,
{F5EAEB2F-6FA4-11D3-9889-00C04FF8FAEB},S,04/02,75,101,0,0,,1,
{F5EAEB30-6FA4-11D3-9889-00C04FF8FAEB},S,04/03,76,101,0,0,,1,
{F5EAEB31-6FA4-11D3-9889-00C04FF8FAEB},S,04/04,76,102,0,0,,1,
